Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,81.35,81.35,80.10,80.55,80.464024718712838078,196774,2359,15833228.00,63005,32.02,1.25,-0.80
31-May-2017,82.20,82.30,80.70,81.00,81.364169910510052570,199352,1519,16220110.00,74143,37.19,1.60,-1.20
30-May-2017,81.75,82.70,80.85,82.35,81.821486601308813372,201251,931,16466656.00,65424,32.51,1.85,0.60
29-May-2017,81.50,81.50,79.80,81.05,80.647401390407809160,258773,2377,20869370.00,93341,36.07,1.70,-0.45
26-May-2017,80.35,81.30,79.50,80.95,80.528354100331011888,206337,2302,16615979.00,59062,28.62,1.80,0.60
25-May-2017,81.50,81.50,79.80,80.35,80.348819648250894368,186724,3119,15003053.00,55994,29.99,1.70,-1.15
24-May-2017,81.45,81.65,79.90,80.05,80.537704560331660484,274980,2591,22146258.00,95552,34.75,1.75,-1.40
23-May-2017,82.70,82.70,80.00,80.35,80.333087478295609950,195237,1165,15683991.00,73495,37.64,2.70,-2.35
22-May-2017,84.90,84.90,80.65,82.05,81.972969212546386222,546229,2569,44776013.00,162078,29.67,4.25,-2.85
19-May-2017,86.40,86.40,83.10,84.20,84.067924946071343502,596158,2289,50117766.00,89051,14.94,3.30,-2.20
18-May-2017,84.80,85.65,83.50,83.70,84.505012092110336125,171186,1127,14466075.00,77714,45.40,2.15,-1.10
17-May-2017,84.70,86.05,83.70,85.35,84.938139488529976685,662248,2341,56250113.00,177668,26.83,2.35,0.65
16-May-2017,83.50,85.90,83.50,83.85,84.333640504103609509,659785,2409,55642071.00,162652,24.65,2.40,0.35
15-May-2017,82.10,83.65,82.10,83.30,82.683690456672257885,317164,1036,26224290.00,110017,34.69,1.55,1.20
12-May-2017,82.60,83.25,81.90,82.10,82.205668319926645271,119965,606,9861803.00,42285,35.25,1.35,-0.50
11-May-2017,82.05,82.65,81.70,82.45,82.257721511404423987,200317,1123,16477620.00,59709,29.81,0.95,0.40
10-May-2017,83.10,83.50,81.50,81.70,83.323936604971919061,1748339,1482,145678488.00,100955,5.77,2.00,-1.40
9-May-2017,83.20,83.30,82.75,83.00,83.044842798905455966,89535,582,7435420.00,28729,32.09,0.55,-0.20
8-May-2017,83.05,83.45,82.50,82.85,82.980785129304776913,154828,720,12847749.00,39140,25.28,0.95,-0.20
5-May-2017,83.25,83.85,82.45,83.15,83.184655407060070416,249091,1102,20720549.00,83814,33.65,1.40,-0.10
4-May-2017,82.25,83.25,81.90,82.85,82.565973038839749816,293385,1472,24223618.00,71158,24.25,1.35,0.60
3-May-2017,83.35,83.95,82.00,82.15,82.591838255013558210,201354,1200,16630197.00,80399,39.93,1.95,-1.20
2-May-2017,84.00,84.50,83.05,83.30,83.607891613041421597,224086,1131,18735358.00,77894,34.76,1.45,-0.70
28-April-2017,84.25,84.70,82.75,84.15,84.056243006539808170,304749,1136,25616056.00,114824,37.68,1.95,-0.10
27-April-2017,85.00,85.80,84.00,84.60,84.943139670999938389,162310,1344,13787121.00,63403,39.06,1.80,-0.40
26-April-2017,85.20,85.55,84.55,84.80,84.983112288903611295,159998,1046,13597128.00,56612,35.38,1.00,-0.40
25-April-2017,86.80,86.85,85.00,85.15,85.771805216473271937,212174,1388,18198547.00,80104,37.75,1.85,-1.65
24-April-2017,84.50,86.20,84.25,85.95,85.549115647486885941,221518,1266,18950669.00,81044,36.59,1.95,1.45
21-April-2017,85.30,85.30,83.65,83.95,84.245460384188707888,222651,1143,18757336.00,64436,28.94,1.65,-1.35
20-April-2017,86.40,86.40,83.95,84.15,84.469648467749493195,202741,1703,17125461.00,73497,36.25,2.45,-2.25
19-April-2017,83.75,86.60,83.75,85.30,85.383647427991003409,441056,2289,37658970.00,133175,30.19,2.85,1.55
18-April-2017,84.30,84.50,83.20,83.40,83.891109219999130364,321974,1480,27010756.00,122914,38.18,1.30,-0.90
17-April-2017,84.20,84.90,83.70,83.90,84.024255071491115387,190723,1053,16025358.00,41896,21.97,1.20,-0.30
13-April-2017,85.00,85.20,84.05,84.35,84.564661227910186577,243438,1283,20586252.00,68462,28.12,1.15,-0.65
12-April-2017,85.25,85.80,83.90,85.45,84.881805351795421554,645503,2509,54791460.00,175391,27.17,1.90,0.20
11-April-2017,87.10,90.20,81.30,85.40,84.618496590741441574,2962081,14084,250646841.00,401612,13.56,8.90,-1.70
10-April-2017,87.30,89.50,86.95,87.10,87.218089543563551819,185809,822,16205906.00,57014,30.68,2.55,-0.20
7-April-2017,87.10,87.75,86.35,87.20,87.015684754208917372,247629,1679,21547607.00,92254,37.25,1.40,0.10
6-April-2017,88.05,88.20,86.70,87.25,87.450077240503650407,236275,2965,20662267.00,79050,33.46,1.50,-0.80
5-April-2017,89.00,89.70,87.90,88.10,88.602411199854861492,463006,2514,41023448.00,229960,49.67,1.80,-0.90
3-April-2017,91.25,91.25,88.95,89.15,89.634334852128932451,330964,3520,29665738.00,146095,44.14,2.30,-2.10
31-March-2017,90.80,91.10,89.15,90.50,90.105018085544917758,344474,3062,31038836.00,155363,45.10,1.95,-0.30
30-March-2017,90.15,90.55,89.20,89.60,89.755510450219888511,339945,1843,30511937.00,141151,41.52,1.35,-0.55
29-March-2017,90.00,91.10,89.55,89.80,90.323137053741378086,619932,4284,55994203.00,202260,32.63,1.55,-0.20
28-March-2017,87.30,89.45,86.60,88.80,87.847907939146215294,353766,2102,31077603.00,137231,38.79,2.85,1.50
27-March-2017,87.00,87.40,85.60,87.05,86.265892892357100600,354970,1682,30621804.00,120584,33.97,1.80,0.05
24-March-2017,87.40,87.95,86.15,86.50,87.132406481601624216,262034,1957,22831653.00,81887,31.25,1.80,-0.90
23-March-2017,87.00,87.65,86.75,87.00,87.009861273608557579,705994,1485,61428440.00,587023,83.15,0.90,0.00
22-March-2017,87.50,87.50,86.30,86.80,87.004268253109789075,462250,946,40217723.00,331332,71.68,1.20,-0.70
21-March-2017,87.50,88.00,86.45,87.65,86.972038730667142333,1031534,1414,89714615.00,846789,82.09,1.55,0.15
20-March-2017,86.35,87.70,86.10,86.80,86.913218271160742693,509174,1933,44253951.00,342894,67.34,1.60,0.45
17-March-2017,86.80,87.15,85.65,86.10,86.095343151614572653,1638576,1906,141073763.00,1440760,87.93,1.50,-0.70
16-March-2017,85.25,86.40,85.10,86.00,85.585397552769029128,817904,1801,70000639.00,642337,78.53,1.30,0.75
15-March-2017,83.40,85.60,83.40,84.80,84.533832432134041675,380419,2092,32158276.00,142050,37.34,2.20,1.40
14-March-2017,83.80,83.80,82.35,83.40,82.953457758446368955,746741,1754,61944748.00,468711,62.77,1.45,-0.40
10-March-2017,82.00,83.10,81.30,81.95,82.195307007975177562,206265,1666,16954015.00,59981,29.08,1.80,-0.05
9-March-2017,82.00,82.80,81.50,82.15,81.997381653146622574,206237,3858,16910894.00,54790,26.57,1.30,0.15
8-March-2017,83.15,83.30,81.95,82.15,82.434434096402673112,168792,2094,13914273.00,62510,37.03,1.35,-1.00
7-March-2017,82.70,83.80,82.70,83.00,83.167354483836546987,332695,2915,27669363.00,93793,28.19,1.10,0.30
6-March-2017,81.95,82.80,81.85,82.05,82.050763297444962236,1057910,3913,86802323.00,803982,76.00,0.95,0.10
3-March-2017,81.00,82.80,80.85,81.95,81.956182789944269618,280278,1500,22970515.00,80470,28.71,1.95,0.95
2-March-2017,82.05,82.70,80.75,81.00,81.808634687756700479,261735,1726,21412183.00,106550,40.71,1.95,-1.05
1-March-2017,82.65,83.35,81.70,81.85,82.162338907276745553,474649,1725,38998272.00,335640,70.71,1.65,-0.80
28-February-2017,82.80,84.55,82.30,82.60,82.820567062300948157,1069759,2286,88598047.00,69171,6.47,2.25,-0.20
27-February-2017,83.50,83.95,82.55,82.80,83.202461425824790409,639223,1981,53184927.00,69944,10.94,1.40,-0.70
23-February-2017,84.10,85.30,83.10,83.50,84.274426735039359790,1033161,2435,87069051.00,85914,8.32,2.20,-0.60
22-February-2017,84.70,85.70,83.45,84.05,84.189813658253723096,1096802,2384,92339556.00,855416,77.99,2.25,-0.65
21-February-2017,86.00,86.00,83.80,84.10,84.755507462976262106,309126,2077,26200131.00,95501,30.89,2.20,-1.90
20-February-2017,84.15,85.80,84.15,84.95,85.116606256007689842,1997440,2678,170015314.00,1643464,82.28,1.65,0.80
17-February-2017,83.00,84.80,82.75,84.15,84.106126205312075747,459632,3730,38657867.00,167357,36.41,2.05,1.15
16-February-2017,82.00,83.30,81.40,83.05,82.695269668647204753,178571,2198,14766977.00,55716,31.20,1.90,1.05
15-February-2017,82.80,84.00,81.40,81.65,82.970246158988198733,281241,2074,23334635.00,99755,35.47,2.60,-1.15
14-February-2017,83.30,83.90,82.70,83.40,83.360698195077034888,324723,2806,27069136.00,102286,31.50,1.20,0.10
13-February-2017,82.50,83.50,81.55,83.30,82.707814706536506413,373181,2893,30864985.00,150421,40.31,1.95,0.80
10-February-2017,81.80,82.95,81.10,81.55,81.918925184373116447,668617,3865,54772386.00,116618,17.44,1.85,-0.25
9-February-2017,81.60,82.50,80.60,81.55,81.512739692561207528,208757,1456,17016355.00,42260,20.24,1.90,-0.05
8-February-2017,82.00,82.40,81.10,81.55,81.579321138031329819,135462,1067,11050898.00,46071,34.01,1.30,-0.45
7-February-2017,82.00,82.55,80.85,81.30,81.871424397686510233,369658,2017,30264427.00,78791,21.31,1.70,-0.70
6-February-2017,81.30,82.35,80.60,82.10,81.662467302730962026,278693,2105,22758758.00,99858,35.83,1.75,0.80
3-February-2017,83.40,83.40,80.20,80.45,80.966375683578610872,374134,2318,30292274.00,65921,17.62,3.20,-2.95
