Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,917.95,920.00,901.00,905.30,909.021780685102752184,151189,162,137434094.00,150574,99.59,19.00,-12.65
31-May-2017,908.40,917.90,904.00,911.05,912.483200000000000000,1250,138,1140604.00,626,50.08,13.90,2.65
30-May-2017,896.00,917.00,876.80,911.20,901.961112294907308757,9386,850,8465807.00,4241,45.18,40.20,15.20
29-May-2017,858.15,916.00,853.00,893.85,892.666433265108262415,18566,1376,16573245.00,1703,9.17,63.00,35.70
26-May-2017,859.00,874.00,856.60,865.05,862.792647058823529411,680,230,586699.00,482,70.88,17.40,6.05
25-May-2017,848.00,857.15,843.30,852.70,853.646871686108165429,943,111,804989.00,621,65.85,13.85,4.70
24-May-2017,855.00,855.00,841.10,842.90,845.588950276243093922,905,142,765258.00,452,49.94,13.90,-12.10
23-May-2017,854.70,854.70,847.00,848.75,848.671334431630971993,2428,270,2060574.00,1905,78.46,7.70,-5.95
22-May-2017,843.05,879.00,843.05,850.90,866.432921810699588477,1215,181,1052716.00,415,34.16,35.95,7.85
19-May-2017,872.00,872.00,848.60,850.95,854.302955665024630541,812,86,693694.00,332,40.89,23.40,-21.05
18-May-2017,874.90,875.65,857.00,870.40,867.093411996066863323,1017,181,881834.00,367,36.09,18.65,-4.50
17-May-2017,855.90,884.70,854.80,875.70,873.705184012663237039,2527,380,2207853.00,847,33.52,29.90,19.80
16-May-2017,858.00,869.85,843.45,859.80,858.345328282828282828,1584,171,1359619.00,768,48.48,26.40,1.80
15-May-2017,833.00,876.10,830.00,853.40,862.649281176863925108,2991,393,2580184.00,1454,48.61,46.10,20.40
12-May-2017,841.55,843.05,826.00,833.15,836.274864950746742929,3147,663,2631757.00,1607,51.06,17.05,-8.40
11-May-2017,848.30,849.50,836.60,842.70,843.177982541222114451,4124,815,3477266.00,3383,82.03,12.90,-5.60
10-May-2017,848.95,849.50,836.60,848.30,843.525839793281653746,1548,193,1305778.00,871,56.27,12.90,-0.65
9-May-2017,837.00,853.20,837.00,842.95,842.832391713747645951,2655,349,2237720.00,1230,46.33,16.20,5.95
8-May-2017,843.00,845.00,826.10,842.20,839.743772241992882562,1124,165,943872.00,535,47.60,18.90,-0.80
5-May-2017,844.00,848.15,822.60,837.45,838.944912508101101749,1543,67,1294492.00,1326,85.94,25.55,-6.55
4-May-2017,843.25,846.15,838.05,844.15,842.240028490028490028,1404,172,1182505.00,725,51.64,8.10,0.90
3-May-2017,829.00,849.50,829.00,845.05,845.996580091245464669,139185,73,117750034.00,138809,99.73,20.50,16.05
2-May-2017,828.70,848.70,828.70,843.65,841.356310679611650485,2060,228,1733194.00,1112,53.98,20.00,14.95
28-April-2017,823.00,835.05,819.50,833.40,828.486510135627825579,6857,904,5680932.00,6260,91.29,15.55,10.40
27-April-2017,809.00,825.45,807.00,823.45,820.668169522091974752,1109,225,910121.00,594,53.56,18.45,14.45
26-April-2017,821.95,821.95,803.00,806.45,808.460370994940978077,593,91,479417.00,357,60.20,18.95,-15.50
25-April-2017,826.40,834.95,810.00,812.00,817.530951182687468545,1987,180,1624434.00,1590,80.02,24.95,-14.40
24-April-2017,816.00,830.90,808.00,826.25,814.578657865786578657,909,127,740452.00,511,56.22,22.90,10.25
21-April-2017,822.00,823.00,808.00,809.70,814.512978142076502732,1464,164,1192447.00,991,67.69,15.00,-12.30
20-April-2017,822.60,833.00,810.65,814.05,819.285445124823363165,2123,142,1739343.00,1615,76.07,22.35,-8.55
19-April-2017,837.60,843.00,822.85,828.35,832.641530054644808743,915,151,761867.00,541,59.13,20.15,-9.25
18-April-2017,838.00,842.40,833.00,836.55,838.167557066537153958,2059,220,1725787.00,1287,62.51,9.40,-1.45
17-April-2017,840.00,848.00,827.80,831.30,840.051508844953173777,1922,219,1614579.00,933,48.54,20.20,-8.70
13-April-2017,844.80,852.00,840.00,841.50,846.625937834941050375,933,145,789902.00,609,65.27,12.00,-3.30
12-April-2017,854.05,854.05,833.00,843.60,845.753655793025871766,889,140,751875.00,598,67.27,21.05,-10.45
11-April-2017,846.00,855.00,846.00,854.05,853.007098491570541259,1127,141,961339.00,765,67.88,9.00,8.05
10-April-2017,841.00,856.00,841.00,854.00,853.953243100720689049,5689,453,4858140.00,4323,75.99,15.00,13.00
7-April-2017,840.00,885.00,831.20,840.95,853.114192495921696574,12873,1701,10982139.00,7752,60.22,53.80,0.95
6-April-2017,845.00,849.00,831.00,837.00,839.006495726495726495,5850,751,4908188.00,2628,44.92,18.00,-8.00
5-April-2017,816.00,840.00,815.00,837.10,829.230396475770925110,9080,1743,7529412.00,6356,70.00,25.00,21.10
3-April-2017,803.00,827.00,800.00,820.75,817.678625568468923698,1979,329,1618186.00,1185,59.88,27.00,17.75
31-March-2017,810.05,815.50,796.35,799.50,799.868386670787558652,284728,307,227744926.00,283657,99.62,19.15,-10.55
30-March-2017,809.00,816.20,809.00,813.45,812.984375000000000000,448,76,364217.00,288,64.29,7.20,4.45
29-March-2017,815.50,819.00,807.00,809.45,813.378610460577673692,1281,125,1041938.00,765,59.72,12.00,-6.05
28-March-2017,815.00,819.70,809.10,814.35,814.161237785016286644,614,82,499895.00,452,73.62,10.60,-0.65
27-March-2017,824.85,824.85,802.10,805.10,810.418717667345978993,6379,476,5169661.00,3834,60.10,22.75,-19.75
24-March-2017,831.65,831.65,813.85,822.75,825.985636876484560570,134720,130,111276785.00,843,0.63,17.80,-8.90
23-March-2017,836.90,837.10,824.60,826.65,829.941950927588270496,1671,76,1386833.00,1493,89.35,12.50,-10.25
22-March-2017,831.50,839.90,831.00,836.80,834.664271047227926078,974,52,812963.00,794,81.52,8.90,5.30
21-March-2017,830.05,838.90,826.00,837.30,835.015105740181268882,993,113,829170.00,542,54.58,12.90,7.25
20-March-2017,842.00,842.00,823.55,830.20,833.070660522273425499,1302,215,1084658.00,700,53.76,18.45,-11.80
17-March-2017,830.00,842.00,830.00,837.05,839.981533517774569605,969053,478,813986625.00,963774,99.46,12.00,7.05
16-March-2017,828.00,841.00,824.00,838.50,835.956928838951310861,4806,489,4017609.00,3115,64.81,17.00,10.50
15-March-2017,818.95,827.00,809.00,823.80,815.809160305343511450,655,109,534355.00,450,68.70,18.00,4.85
14-March-2017,821.80,828.50,810.05,814.85,818.614765100671140939,745,143,609868.00,469,62.95,18.45,-6.95
10-March-2017,801.20,840.00,801.20,818.50,821.847008547008547008,1170,180,961561.00,548,46.84,38.80,17.30
9-March-2017,820.00,823.00,810.05,822.70,816.846993210475266731,4124,161,3368677.00,3359,81.45,12.95,2.70
8-March-2017,821.00,826.85,821.00,824.55,822.998907046944935984,76856,43,63252404.00,76776,99.90,5.85,3.55
7-March-2017,816.05,835.95,816.05,826.60,831.428816466552315608,1166,98,969446.00,942,80.79,19.90,10.55
6-March-2017,845.00,846.00,821.05,826.85,836.884950610110400929,1721,82,1440279.00,1643,95.47,24.95,-18.15
3-March-2017,844.00,845.00,835.25,839.20,841.226356589147286821,645,62,542591.00,430,66.67,9.75,-4.80
2-March-2017,850.00,850.00,842.00,843.05,844.276848755109624674,2691,91,2271949.00,1432,53.21,8.00,-6.95
1-March-2017,852.65,857.30,845.05,849.20,851.066165413533834586,665,109,565959.00,273,41.05,12.25,-3.45
28-February-2017,850.05,860.00,840.00,852.45,847.228494623655913978,744,112,630338.00,368,49.46,20.00,2.40
27-February-2017,852.00,855.00,842.00,851.95,850.356984478935698447,902,189,767022.00,289,32.04,13.00,-0.05
23-February-2017,836.10,852.20,836.10,848.65,848.139012827663134411,7172,277,6082853.00,3842,53.57,16.10,12.55
22-February-2017,839.95,845.75,835.05,841.35,839.764444444444444444,225,55,188947.00,104,46.22,10.70,1.40
21-February-2017,837.00,842.00,822.75,836.90,831.516355140186915887,1712,166,1423556.00,781,45.62,19.25,-0.10
20-February-2017,840.00,845.35,832.00,835.25,839.585296889726672950,1061,198,890800.00,527,49.67,13.35,-4.75
17-February-2017,843.65,845.50,832.20,837.60,839.321647677475898334,1141,136,957666.00,790,69.24,13.30,-6.05
16-February-2017,837.40,847.60,833.65,838.65,839.643564356435643564,202,57,169608.00,100,49.50,13.95,1.25
15-February-2017,855.05,855.05,833.35,837.65,838.954678362573099415,1368,134,1147690.00,889,64.99,21.70,-17.40
14-February-2017,851.70,864.35,837.00,852.65,845.704615384615384615,325,61,274854.00,130,40.00,27.35,0.95
13-February-2017,860.00,860.00,845.75,846.85,852.049122807017543859,1140,181,971336.00,503,44.12,14.25,-13.15
10-February-2017,833.85,876.55,831.15,859.90,856.270047978067169294,1459,193,1249298.00,495,33.93,45.40,26.05
9-February-2017,840.00,846.10,827.35,828.85,835.010400000000000000,1250,133,1043763.00,364,29.12,18.75,-11.15
8-February-2017,834.00,840.00,829.35,838.50,835.520000000000000000,1100,84,919072.00,350,31.82,10.65,4.50
7-February-2017,830.00,838.75,825.00,834.95,834.113891285591026747,1159,98,966738.00,859,74.12,13.75,4.95
6-February-2017,840.00,840.00,829.15,830.70,832.108808290155440414,772,72,642388.00,512,66.32,10.85,-9.30
3-February-2017,835.00,838.90,830.10,833.40,835.662385321100917431,545,59,455436.00,123,22.57,8.80,-1.60
2-February-2017,837.70,848.00,827.50,832.50,837.199404761904761904,1008,147,843897.00,388,38.49,20.50,-5.20
