Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,1697.00,1785.80,1697.00,1712.45,1743.072116832279433905,13284,1567,23154970.00,2480,18.67,88.80,15.45
31-May-2017,1653.05,1698.00,1648.05,1666.55,1657.590125391849529780,1276,223,2115085.00,968,75.86,49.95,13.50
30-May-2017,1662.85,1662.90,1641.00,1647.40,1651.479556259904912836,3155,291,5210418.00,2639,83.65,21.90,-15.45
29-May-2017,1675.00,1679.90,1651.00,1653.75,1655.706796818510484454,2766,377,4579685.00,1258,45.48,28.90,-21.25
26-May-2017,1670.05,1695.20,1651.00,1661.40,1669.541702867072111207,2302,325,3843285.00,1243,54.00,44.20,-8.65
25-May-2017,1687.45,1690.00,1671.00,1679.35,1677.980088495575221238,904,124,1516894.00,642,71.02,19.00,-8.10
24-May-2017,1701.35,1706.30,1680.00,1685.80,1688.684433962264150943,2120,347,3580011.00,1048,49.43,26.30,-15.55
23-May-2017,1729.60,1749.95,1700.60,1708.40,1708.610859728506787330,663,197,1132809.00,387,58.37,49.35,-21.20
22-May-2017,1729.95,1744.00,1714.05,1726.00,1729.754098360655737704,671,221,1160665.00,399,59.46,29.95,-3.95
19-May-2017,1740.00,1762.70,1715.00,1721.40,1741.895703268453911127,16338,198,28459092.00,15682,95.98,47.70,-18.60
18-May-2017,1752.00,1755.00,1741.00,1750.35,1749.422885572139303482,1809,130,3164706.00,1718,94.97,14.00,-1.65
17-May-2017,1770.25,1771.70,1750.00,1752.50,1754.928066859019003084,10051,177,17638782.00,9583,95.34,21.70,-17.75
16-May-2017,1761.40,1770.95,1737.00,1755.25,1755.452672247263361236,1553,318,2726218.00,839,54.02,33.95,-6.15
15-May-2017,1748.75,1784.40,1737.50,1769.00,1761.347294938917975567,1719,496,3027756.00,717,41.71,46.90,20.25
12-May-2017,1715.00,1742.00,1700.00,1726.70,1716.235099337748344370,1812,220,3109818.00,1143,63.08,42.00,11.70
11-May-2017,1725.00,1729.70,1700.00,1712.50,1710.642333088774761555,2726,351,4663211.00,1645,60.34,29.70,-12.50
10-May-2017,1726.75,1738.00,1705.00,1722.20,1724.589464123524069028,2202,174,3797546.00,1308,59.40,33.00,-4.55
9-May-2017,1713.55,1722.70,1696.05,1716.25,1708.705376344086021505,465,103,794548.00,208,44.73,26.65,2.70
8-May-2017,1715.00,1726.65,1691.00,1696.25,1704.828166519043401240,22580,404,38495020.00,21489,95.17,35.65,-18.75
5-May-2017,1723.40,1732.00,1708.10,1724.50,1720.161073825503355704,745,125,1281520.00,476,63.89,23.90,1.10
4-May-2017,1720.00,1737.00,1717.00,1725.65,1725.826322930800542740,737,160,1271934.00,416,56.45,20.00,5.65
3-May-2017,1713.85,1717.75,1700.00,1710.10,1706.391560353287536800,1019,180,1738813.00,656,64.38,17.75,-3.75
2-May-2017,1736.55,1736.55,1690.00,1703.65,1706.838976272993868301,3751,408,6402353.00,2495,66.52,46.55,-32.90
28-April-2017,1736.85,1750.00,1727.10,1736.60,1734.792528110264780558,2757,323,4782823.00,888,32.21,22.90,-0.25
