Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,57.25,57.50,56.25,56.65,56.685073737138117823,578745,1990,32806203.00,179102,30.95,1.25,-0.60
31-May-2017,58.50,59.00,57.00,57.15,57.790138790341516364,779377,2716,45040305.00,219889,28.21,2.00,-1.35
30-May-2017,59.00,59.00,57.30,58.45,58.103050514125839743,683393,2087,39707218.00,141133,20.65,1.70,-0.55
29-May-2017,59.40,60.60,58.25,58.70,59.614779800154762305,594460,2326,35438602.00,133312,22.43,2.35,-0.70
26-May-2017,57.10,59.70,57.05,59.20,58.798708894485926758,1255823,3074,73840771.00,242857,19.34,2.65,2.10
25-May-2017,57.60,57.75,56.25,57.05,57.021020876521254103,1018321,3114,58065703.00,254167,24.96,1.50,-0.55
24-May-2017,60.10,60.15,56.80,57.05,58.070410479106463736,941607,2661,54679505.00,295645,31.40,3.35,-3.05
23-May-2017,60.25,60.80,57.80,59.45,59.533268661192966670,853536,2786,50813788.00,197238,23.11,3.00,-0.80
22-May-2017,61.00,61.20,60.00,60.20,60.561671218820584109,469741,1464,28448300.00,127041,27.04,1.20,-0.80
19-May-2017,60.55,61.55,59.80,60.40,60.718950096861213873,662804,2004,40244763.00,160364,24.19,1.75,-0.15
18-May-2017,62.50,62.50,60.10,60.40,61.402458955444710681,658979,2062,40462931.00,306896,46.57,2.40,-2.10
17-May-2017,61.55,63.25,61.55,62.65,62.704370080419972724,1265606,4390,79359027.00,390411,30.85,1.70,1.10
16-May-2017,62.95,63.00,61.40,61.60,62.039768941500741277,1053586,3309,65364232.00,278431,26.43,1.60,-1.35
15-May-2017,60.60,61.95,60.60,61.80,61.343829065946902478,804708,2117,49363870.00,210175,26.12,1.35,1.20
12-May-2017,61.00,61.50,59.90,60.40,60.723639140899833364,1123408,2817,68217422.00,186638,16.61,1.60,-0.60
11-May-2017,61.15,61.80,60.60,61.00,61.325084781144918964,488611,1653,29964111.00,118830,24.32,1.20,-0.15
10-May-2017,60.80,61.25,60.50,61.10,61.001250150018002160,399952,1616,24397572.00,159906,39.98,0.75,0.30
9-May-2017,60.70,61.25,60.50,60.70,60.863734664117099232,383333,1460,23331078.00,114856,29.96,0.75,0.00
8-May-2017,60.20,60.85,59.50,60.45,60.169282502810041213,533800,1856,32118363.00,150625,28.22,1.35,0.25
5-May-2017,62.40,62.40,59.35,59.90,60.431624736117835759,1439563,4610,86995131.00,389349,27.05,3.05,-2.50
4-May-2017,63.20,63.45,61.20,61.60,61.977001122087868111,2293938,7294,142171398.00,761073,33.18,2.25,-1.60
3-May-2017,59.35,61.70,58.60,61.35,60.152359109702044177,1423164,4389,85606672.00,279753,19.66,3.10,2.00
2-May-2017,60.40,61.00,58.65,59.25,59.666172097645001738,808111,2425,48216890.00,284540,35.21,2.35,-1.15
28-April-2017,60.00,61.55,60.00,60.40,60.817338143033874758,749319,2161,45571587.00,148319,19.79,1.55,0.40
27-April-2017,60.30,60.50,59.60,59.80,60.020833680098980786,901185,1810,54089875.00,436012,48.38,0.90,-0.50
26-April-2017,60.60,61.65,60.05,60.30,60.824851578107682641,566628,1809,34465064.00,134636,23.76,1.60,-0.30
25-April-2017,60.70,61.00,60.30,60.55,60.605657196378395254,320300,1156,19411992.00,97644,30.49,0.70,-0.15
24-April-2017,60.50,60.90,60.15,60.30,60.454752175740578681,435369,1477,26320125.00,99157,22.78,0.75,-0.20
21-April-2017,61.10,61.70,60.10,60.35,60.691667559304830957,569473,1827,34562266.00,164889,28.95,1.60,-0.75
20-April-2017,60.70,61.60,60.45,60.90,60.966504356437978235,508902,1647,31025976.00,139646,27.44,1.15,0.20
19-April-2017,60.50,61.00,59.45,60.65,60.102714120551198325,800075,1991,48086679.00,225480,28.18,1.55,0.15
18-April-2017,61.45,62.70,60.10,60.30,61.392161985630306988,727225,2455,44645915.00,243526,33.49,2.60,-1.15
17-April-2017,62.90,62.90,61.30,61.45,61.826952329346633937,612704,2265,37881621.00,186699,30.47,1.60,-1.45
13-April-2017,63.95,64.60,61.95,62.00,62.227276469377554320,1700550,2146,105820595.00,1312909,77.20,2.65,-1.95
12-April-2017,65.90,66.60,63.55,63.90,64.721489446447135895,695453,2157,45010754.00,237963,34.22,3.05,-2.00
11-April-2017,67.50,67.50,64.85,65.65,65.575863730544981448,830120,2609,54435836.00,283082,34.10,2.65,-1.85
10-April-2017,67.00,67.40,66.30,66.80,66.825692309355306456,647579,2135,43274915.00,209496,32.35,1.10,-0.20
7-April-2017,67.50,68.55,66.00,66.40,67.632477210021818349,1039492,3556,70303419.00,264342,25.43,2.55,-1.10
6-April-2017,65.10,67.80,64.25,67.50,66.394903764772825811,1395383,4291,92646320.00,323829,23.21,3.55,2.40
5-April-2017,63.40,66.10,63.40,65.45,65.170681873945143757,1344970,4867,87652612.00,336503,25.02,2.70,2.05
3-April-2017,60.55,63.55,60.55,63.05,62.799857926516437112,633475,2202,39782140.00,127608,20.14,3.00,2.50
31-March-2017,61.15,61.95,61.10,61.20,61.481077144054589621,245761,1094,15109651.00,63632,25.89,0.85,0.05
30-March-2017,62.10,62.50,60.90,61.15,61.718375529628410298,373611,1546,23058664.00,131814,35.28,1.60,-0.95
29-March-2017,60.55,61.75,60.55,61.40,61.085393505956186965,372218,1457,22737083.00,105475,28.34,1.20,0.85
28-March-2017,60.40,60.95,60.10,60.25,60.499666486918875818,391289,1171,23672854.00,172090,43.98,0.85,-0.15
27-March-2017,62.15,62.30,60.15,60.30,60.729832973930792002,572246,1702,34752404.00,239828,41.91,2.15,-1.85
24-March-2017,62.00,63.50,61.85,62.35,62.802873100051285230,532317,1906,33431037.00,128439,24.13,1.65,0.35
23-March-2017,62.50,62.50,61.75,62.00,62.008989781205691829,333601,1179,20686261.00,100708,30.19,0.75,-0.50
22-March-2017,62.35,62.45,61.40,61.65,61.936764334906819189,606509,1434,37565205.00,92521,15.25,1.05,-0.70
21-March-2017,63.25,63.55,62.80,63.20,63.143704091532053157,324695,1190,20502445.00,76965,23.70,0.75,-0.05
20-March-2017,63.00,64.20,62.65,63.80,63.401182140726553423,382188,1551,24231171.00,119601,31.29,1.55,0.80
17-March-2017,64.00,64.60,62.60,63.40,63.391234190490103183,746149,2631,47299306.00,142466,19.09,2.00,-0.60
16-March-2017,60.70,64.15,60.50,63.60,62.876836318953274271,1567402,5112,98553279.00,438404,27.97,3.65,2.90
15-March-2017,60.00,60.75,59.85,60.05,60.072484781533008826,1216614,1124,73085026.00,1050956,86.38,0.90,0.05
14-March-2017,60.90,60.90,59.80,60.15,60.345303452642848283,306374,1500,18488232.00,130338,42.54,1.10,-0.75
10-March-2017,59.00,60.10,58.85,59.20,59.500066610552322588,660556,1813,39303126.00,105864,16.03,1.25,0.20
9-March-2017,59.05,60.05,59.05,59.30,59.538110904749270363,376900,1434,22439914.00,114815,30.46,1.00,0.25
8-March-2017,60.85,61.00,59.10,59.80,59.862034088392566912,1544338,2597,92447214.00,970000,62.81,1.90,-1.05
7-March-2017,62.00,62.20,60.10,60.40,60.963664184215031672,467280,1800,28487101.00,169860,36.35,2.10,-1.60
